StopId;Name;CoordinateX;CoordinateY;VehicleTypeId;NeighborStops
40020;Öğretmen Evleri;27,16675;38,38995;1;40018:9.40019:172
40022;Sağlık Meslek Lisesi;27,1712;38,38888;1;40024:35.40025:167.40471:243
40024;Sağlık Meslek Lisesi;27,17153;38,38877;1;40022:35.40025:133.40471:243
40025;Heykel;27,17273;38,3882;1;40022:167.40024:133
40035;Dokuz Eylül Eğitim Fakültesi;27,170799;38,386076;1;40036:65
40036;Dokuz Eylül Eğitim Fakültesi;27,17041;38,38556;1;40035:65
40037;Buca Devlet Hastanesi;27,169024;38,384274;1;40038:31.40040:11.40736:83
40038;Buca Devlet Hastanesi;27,16929;38,38443;1;40037:31.40040:26
40040;Buca Devlet Hastanesi;27,16913;38,38423;1;40037:11.40038:26.40736:93
40057;Fatma Saygın Lisesi;27,176912;38,38296;1;40058:24
40058;Fatma Saygın Lisesi;27,1767;38,38285;1;40057:24.40742:89.40744:81
40063;Spor Salonu;27,17169;38,39256;1;40064:8.40471:150
40064;Spor Salonu;27,17175;38,39251;1;40063:8.40471:144
40065;Hukuk Fakültesi;27,179939;38,38462;1;40066:47.40068:23
40066;Hukuk Fakültesi;27,179664;38,384997;1;40065:47.40068:25
40067;Eski Mezarlık;27,18316;38,38117;1;40070:17
40068;Hukuk Fakültesi;27,179841;38,384826;1;40065:23.40066:25
40069;Fabrika;27,18527;38,37949;1;40086:72
40070;Eski Mezarlık;27,1831;38,38133;1;40067:17
40071;Begos;27,18791;38,37746;1;40088:159
40085;Beş Selviler;27,19335;38,37316;1;40092:72
40086;Fabrika;27,185698;38,380065;1;40069:72
40087;Belediye Şantiye;27,19564;38,36959;1;40094:14.40881:218
40088;Begos;27,189494;38,37757;1;40071:159
40092;Beş Selviler;27,19303;38,3738;1;40085:72.40893:238
40094;Belediye Şantiye;27,19575;38,36968;1;40087:14.40881:232
40101;Banka;27,14882;38,3937;1;40003:94.40004:89.40009:154.40102:21.1000224:191
40102;Banka;27,14861;38,39373;1;40003:87.40004:74.40009:171.40101:21.1000224:171
40103;Fabrika;27,14899;38,3972;1;40104:73.1000224:437
40104;Fabrika;27,148669;38,396544;1;40103:73.1000224:364
40105;Yeniyol;27,149583;38,399819;1;40106:64
40106;Yeniyol;27,1496;38,40046;1;40105:64.40107:96
40107;Gürçeşme Huzurevi;27,1499;38,40137;1;40106:96.40108:181
40108;Polis Okulu;27,150218;38,403152;1;10586:247.40107:181.40109:144
40109;Polis Okulu;27,15134;38,40405;1;10586:104.40108:144
40121;Tınaz Tepe;27,19184;38,37641;1;40122:34.40124:38.40126:88.40893:200
40122;Tınaz Tepe;27,19217;38,37632;1;40121:34.40124:20.40126:55.40893:166
40124;Tınaz Tepe;27,192098;38,376129;1;40121:38.40122:20.40126:54.40893:172
40126;Tınaz Tepe;27,19262;38,376;1;40121:88.40122:55.40124:54.40893:119
40127;Rektörlük;27,20802;38,3693;1;40128:29
40128;Rektörlük;27,20794;38,36958;1;40127:29
40129;Mimarlık ve Mühendislik Fakültesi;27,20702;38,36859;1;40130:47
40130;Mimarlık ve Mühendislik Fakültesi;27,20662;38,36835;1;40129:47
40137;Nato 1;27,14062;38,39292;1;40002:127.40138:20
40138;Nato 1;27,1406;38,39272;1;40002:144.40137:20
40140;Çocuk Islah Evi;27,14128;38,39007;1;40141:98
40141;Şirinyer Lisesi;27,14152;38,389122;1;40140:98
40142;Akıncılar Cami;27,143072;38,386655;1;40143:81
40143;Akıncılar Cami;27,143606;38,386042;1;40142:81.1000225:432
40145;Akıncılar Merkez;27,146249;38,384385;1;40146:57.1000225:127
40146;Akıncılar Merkez;27,14578;38,384717;1;40145:57.1000225:181
40153;Şirinyer Metro İstasyonu;27,14732;38,39249;1;1000224:92.41176:227.41178:198.40009:258.40003:108.40159:387.40160:437
40159;Şirinyer Parkı;27,150882;38,390985;1;40009:189.40160:79.1000224:458.40430:246.41176:213.40153:387.41178:328
40160;Saray;27,151051;38,390218;1;40159:79.41176:234.40153:437.41178:344
40162;Hipodrom;27,15161;38,38688;1;40163:11.1000225:492
40163;Hipodrom;27,15168;38,38696;1;40162:11.40215:97
40166;Enhoşlar;27,15237;38,38306;1;40167:31.1000225:499
40167;Enhoşlar;27,1523;38,38336;1;40166:31.1000225:487
40175;Tren Yolu;27,14671;38,38205;1;40176:14.1000225:226
40176;Tren Yolu;27,14684;38,38209;1;40175:14.1000225:218
40177;Fırın;27,14601;38,37877;1;40178:45.40710:60.40711:57
40178;Fırın;27,14644;38,3789;1;40177:45
40179;Marangoz;27,14471;38,37619;1;40180:43.40704:92
40180;Mermerci;27,14492;38,37657;1;40179:43
40181;Selvi;27,14392;38,37432;1;40182:35
40182;Selvi;27,1441;38,37462;1;40181:35
40183;İnkılap;27,14284;38,3716;1;40184:1.1000226:295
40184;İnkılap;27,14285;38,37159;1;40183:1.1000226:295
40186;İrfan Nadir İlköğretim Okulu;27,14205;38,36942;1;40363:58.1000226:65
40195;Kızılkanat;27,15063;38,38009;1;40196:61
40196;Kızılkanat;27,15011;38,37978;1;40195:61
40199;Koşu Yolu;27,15206;38,38883;1;40200:13
40200;Koşu Yolu;27,15193;38,38885;1;40199:13
40201;İstasyon;27,15638;38,38894;1;40202:37
40202;İstasyon;27,15603;38,38907;1;40201:37
40207;Vali Rahmi Bey;27,15964;38,38877;1;40013:213.40014:222.40208:21
40208;Vali Rahmi Bey;27,15983;38,38887;1;40013:207.40014:207.40207:21
40209;Şehitler Parkı;27,1633;38,3874;1;40210:17
40210;Şehitler Parkı;27,16347;38,38739;1;40209:17
40215;Ata;27,15253;38,38743;1;40163:97.40216:33
40216;Ata;27,15284;38,38754;1;40215:33
40217;Ensar Cami;27,15469;38,38769;1;40218:9
40218;Ensar Cami;27,15478;38,38771;1;40217:9
40219;Otuz Ağustos İlköğretim Okulu;27,15696;38,38796;1;40220:50
40220;Otuz Ağustos İlköğretim Okulu;27,15745;38,38808;1;40219:50
40221;Harp İş Sitesi;27,16165;38,38735;1;40222:17
40222;Harp İş Sitesi;27,1618;38,38742;1;40221:17
40229;Buca Devlet Hastanesi;27,1611;38,38554;1;40230:17
40230;Buca Devlet Hastanesi;27,1612;38,3854;1;40229:17
40231;Atlı Spor Kulübü;27,1591;38,38201;1;40232:42
40232;Atlı Spor Kulübü;27,1594;38,3823;1;40231:42
40237;Buca Kaymakamlık;27,16324;38,38208;1;40238:58
40238;Buca Kaymakamlık;27,16381;38,38221;1;40237:58
40241;Barış;27,16523;38,38177;1;40242:20
40242;Barış;27,16543;38,38174;1;40241:20
40243;Ali Kuşçu İlköğretim Okulu;27,165001;38,379383;1;40244:37
40244;Ali Kuşçu İlköğretim Okulu;27,165263;38,379645;1;40243:37
40251;Eski Sinema;27,17509;38,38026;1;40252:137.40739:212.40740:233.40742:234.40744:233.40755:235.40756:237
40252;Eski Sinema;27,17397;38,37947;1;40251:137.40253:236.40254:243.40755:248
40253;Palmiye;27,17197;38,37822;1;40252:236.40254:8
40254;Palmiye;27,171932;38,378148;1;40252:243.40253:8
40255;Kozağaç;27,169893;38,376991;1;40256:13
40256;Kozağaç;27,16993;38,37687;1;40255:13
40257;Vicdan;27,165604;38,374494;1;40258:30
40258;Vicdan;27,165409;38,374266;1;40257:30
40259;Selviler;27,162484;38,372388;1;40260:12
40260;Selviler;27,162507;38,372266;1;40259:12
40263;Fırat;27,158541;38,370088;1;40264:14
40264;Fırat;27,15857;38,369951;1;40263:14
40265;Zencefil;27,155349;38,367455;1;40266:16
40266;Zencefil;27,155496;38,367384;1;40265:16
40267;Altınevler;27,152637;38,364577;1;40268:15
40268;Altınevler;27,152789;38,364585;1;40267:15
40271;Buca Anadolu Lisesi;27,14887;38,36261;1;40272:5
40272;Buca Anadolu Lisesi;27,1489;38,36257;1;40271:5
40287;Kuzucuoğlu;27,147243;38,358142;1;40288:33
40288;Kuzucuoğlu;27,147451;38,358399;1;40287:33
40289;İsmail Şekip Uyal İlköğretim Okulu;27,14545;38,35582;1;40290:34
40290;İsmail Şekip Uyal İlköğretim Okulu;27,145537;38,35549;1;40289:34
40295;İnönü Mahallesi;27,1439;38,354;1;40296:11
40296;İnönü Mahallesi;27,14401;38,35401;1;40295:11
40297;Otokent C Kapısı;27,14046;38,35179;1;40298:32.40726:103
40298;Otokent C Kapısı;27,14077;38,35186;1;40297:32.40726:134
40299;Altıncı Sanayi;27,141502;38,348259;1;40300:21
40300;Altıncı Sanayi;27,14167;38,34839;1;40299:21
40301;Galericiler Sitesi;27,1425;38,345;1;40302:23
40302;Galericiler Sitesi;27,14271;38,34491;1;40301:23
40309;Eshot Genel Müdürlüğü;27,14711;38,35262;1;40310:12
40310;Eshot Genel Müdürlüğü;27,14709;38,3525;1;40309:12
40317;Eski Son Durak;27,15901;38,37532;1;40318:19
40318;Eski Son Durak;27,1589;38,37516;1;40317:19
40322;Köşe;27,15658;38,37378;1;40323:29
40323;Köşe;27,15687;38,37376;1;40322:29
40324;Çiftlik;27,15301;38,37488;1;40325:35
40325;Çiftlik;27,15335;38,37482;1;40324:35
40326;Çiçek;27,15041;38,37467;1;40327:22
40327;Çiçek;27,15058;38,37481;1;40326:22
40328;Üçyol;27,15171;38,37327;1;40329:15
40329;Üçyol;27,15156;38,37327;1;40328:15
40330;Akasma;27,15381;38,37169;1;40331:28
40331;Akasma;27,15379;38,37141;1;40330:28
40337;Nilüfer;27,1473;38,3773;1;40338:27
40338;Nilüfer;27,14757;38,37732;1;40337:27
40339;Bloklar;27,14934;38,37546;1;40340:29
40340;Bloklar;27,14959;38,37531;1;40339:29
40355;Göksu;27,15266;38,36635;1;40356:14
40356;Göksu;27,15258;38,36646;1;40355:14
40357;Özel Sağlık;27,1509;38,3681;1;40358:25
40358;Özel Sağlık;27,15066;38,36818;1;40357:25
40359;Yeni Mahalle;27,14841;38,37072;1;40360:41
40360;Yeşilbağlar Son Durak;27,148539;38,370333;1;40359:41
40363;İrfan Nadir İlköğretim Okulu;27,141611;38,369044;1;40186:58.1000226:16
40364;Ahmet Yesevi Lisesi;27,14444;38,36861;1;40365:32.1000226:279
40365;Ahmet Yesevi Lisesi;27,14414;38,3685;1;40364:32.1000226:250
40369;Çiğdem;27,14712;38,36892;1;40370:19
40370;Çiğdem;27,14706;38,3691;1;40369:19
40371;Umut;27,14914;38,36699;1;40372:14.41247:44.41248:41
40372;Umut;27,149256;38,36691;1;40371:14.41247:45.41248:40
40373;Aydın;27,150261;38,36465;1;40374:84
40374;Aydın;27,15081;38,36401;1;40373:84
40379;Gediz Meydan;27,145374;38,360675;1;40380:28
40380;Gediz Meydan;27,145358;38,36095;1;40379:28
40387;Erguvan;27,15678;38,36973;1;40388:58
40388;Erguvan;27,15637;38,37014;1;40387:58
40391;Sardunya;27,16626;38,37638;1;40392:18
40392;Sardunya;27,16622;38,37656;1;40391:18
40395;Begovilya;27,16691;38,3742;1;40396:30
40396;Begovilya;27,166874;38,3745;1;40395:30
40403;Abil Efendi Cami;27,16461;38,36985;1;40404:43
40404;Abdil Efendi Cami;27,16433;38,36952;1;40403:43.40407:214
40407;Çamlıpınar Yeni Son Durak;27,162316;38,368794;1;40404:214
40410;Redresör;27,15495;38,39236;1;40010:161.40411:14
40411;Redresör;27,15506;38,39245;1;40010:174.40410:14
40412;Betonyol;27,15632;38,39518;1;40413:56
40413;Betonyol;27,1561;38,39467;1;40412:56.40449:79
40414;Kapalı Durak;27,15706;38,39664;1;40415:9
40415;Kapalı Durak;27,15714;38,39668;1;40414:9
40416;Manolya;27,158399;38,399336;1;40417:25
40417;Manolya;27,158591;38,39949;1;40416:25
40418;Dirayet Süren İlköğretim Okulu;27,16001;38,40121;1;40419:25
40419;Dirayet Süren İlköğretim Okulu;27,15984;38,40102;1;40418:25
40420;Ufuk Karakolu;27,16244;38,40225;1;40421:2
40421;Ufuk Karakolu;27,16243;38,40227;1;40420:2
40422;Yıkıkkemer Meydan;27,1643;38,40317;1;40423:19.41095:90
40423;Yıkıkkemer Meydan;27,16448;38,4031;1;40422:19.41095:81
40430;Kreş;27,15249;38,39285;1;40010:139.40159:246
40431;Adnan Kahveci Parkı;27,15291;38,39566;1;40432:30
40432;Adnan Kahveci Parkı;27,15272;38,39543;1;40431:30
40433;Çağrı;27,15314;38,39825;1;40434:16
40434;Çağrı;27,152981;38,398269;1;40433:16
40435;Onat;27,15537;38,39943;1;40436:16
40436;Onat;27,15542;38,39958;1;40435:16
40437;Güven Mahallesi;27,15686;38,4019;1;40697:202
40449;Betonyol;27,15531;38,3947;1;40413:79
40454;İşçievleri;27,16075;38,39487;1;40457:186.40458:195
40457;Selviler;27,16174;38,39645;1;40454:186.40458:26
40458;Selviler;27,16199;38,39637;1;40454:195.40457:26
40461;Çakıl;27,16603;38,391445;1;40462:32
40462;Çakıl;27,166043;38,391769;1;40461:32
40464;Hüdaverdi Cami;27,16701;38,39517;1;40475:81.40488:221.40503:248
40467;Mustafa Eren Parkı;27,16814;38,39268;1;40468:78
40468;Park;27,16742;38,39297;1;40467:78
40469;Özgün;27,17037;38,39213;1;40470:38.40471:203
40470;Özgün;27,17023;38,39248;1;40469:38.40471:234
40471;Sağlık;27,172131;38,391122;1;40022:243.40024:243.40063:150.40064:144.40469:203.40470:234
40475;Hüdaverdi Cami;27,16764;38,39466;1;40464:81.40488:234.40503:219
40486;İstiklal;27,16376;38,39816;1;40487:16
40487;İstiklal;27,16375;38,39832;1;40486:16
40488;Evka 1 İtfaiye;27,16844;38,39686;1;40464:221.40475:234.40503:118.40505:242
40493;Işıklı Parkı;27,16522;38,39785;1;40494:10
40494;Işıklı Parkı;27,16526;38,39776;1;40493:10
40495;Ana Sağlığı;27,16715;38,40017;1;40496:39
40496;Ana Sağlığı;27,16684;38,39994;1;40495:39
40497;Bloklar;27,16928;38,40032;1;40498:36
40498;Bloklar;27,16963;38,40025;1;40497:36
40503;Evka 1 İtfaiye;27,16932;38,39607;1;40488:118.40464:248.40475:219.40505:224
40504;Evka 1 Çeşme;27,17097;38,3981;1;40505:40
40505;Evka 1 Ceşme;27,17063;38,39789;1;40488:242.40503:224.40504:40
40506;Buca Endüstri Meslek Lisesi;27,17384;38,39774;1;40507:93
40507;Buca Endüstri Meslek Lisesi;27,17451;38,39709;1;40506:93
40508;Buca Tenis Kulübü;27,17618;38,39603;1;40509:9
40509;Buca Tenis Kulübü;27,17614;38,39595;1;40508:9
40510;Mevlana Heykeli;27,178142;38,394532;1;40511:6
40511;Mevlana Heykeli;27,178089;38,394503;1;40510:6
40512;Eyüp Sultan Cami;27,17999;38,39303;1;40513:15
40513;Eyüp Sultan Cami;27,18001;38,39288;1;40512:15
40514;Mehmetçik;27,18121;38,39054;1;40515:48
40515;Mehmetçik;27,18115;38,39006;1;40514:48
40518;Buca Spor Salonu;27,17266;38,39436;1;40519:25
40519;Buca Spor Salonu;27,17249;38,39418;1;40518:25
40520;Devlet Malzeme Ofisi Çok Programlı Lise;27,17375;38,39541;1;40521:16
40521;Devlet Malzeme Ofisi Çok Programlı Lise;27,17379;38,39525;1;40520:16
40522;Dokuz Eylül Öğrenci Yurdu;27,1771;38,39764;1;40523:15.40549:97
40523;Dokuz Eylül Öğrenci Yurdu;27,17696;38,39759;1;40522:15
40524;Tütün İhracatçılar Birliği İlköğretim Okulu;27,180048;38,396365;1;40525:65
40525;Tütün İhracatçılar Birliği İlköğretim Okulu;27,179483;38,396687;1;40524:65
40526;Yedi Göller;27,18501;38,39408;1;40527:16
40527;Yedi Göller;27,18501;38,39424;1;40526:16
40528;Çağdaş;27,19316;38,39658;1;40529:33
40529;Çağdaş;27,19288;38,39641;1;40528:33
40530;Dörtyol;27,19467;38,39794;1;40531:27
40531;Dörtyol;27,19488;38,39811;1;40530:27
40548;Asma;27,17773;38,39858;1;40549:18
40549;Asma;27,17771;38,3984;1;40522:97.40548:18
40550;Şirintepe Parkı;27,17946;38,39976;1;40551:6
40551;Şirintepe Parkı;27,17944;38,3997;1;40550:6
40553;Şirintepe;27,18102;38,39999;1;40572:25
40558;Şehit Jandarma Çadırcı;27,18187;38,39894;1;40559:33
40559;Şehit Jandarma Çadırcı;27,18171;38,39865;1;40558:33
40560;Akasyalar;27,18372;38,40058;1;40561:64
40561;Akasyalar;27,18326;38,40014;1;40560:64
40562;Afetevleri;27,1851;38,4017;1;40563:42
40563;Afetevleri;27,18551;38,40181;1;40562:42
40565;Şirinkapı;27,19101;38,40561;1;NULL
40570;Basket Sahası;27,18037;38,39827;1;40571:14
40571;Basket Sahası;27,18024;38,39832;1;40570:14
40572;Şirintepe;27,18093;38,39976;1;40553:25
40577;Fakülte;27,18275;38,38424;1;40578:21
40578;Fakülte;27,182801;38,384444;1;40577:21
40586;Akşemsettin İlköğretim Okulu;27,18402;38,38971;1;40587:17
40587;Akşemsettin İlköğretim Okulu;27,18413;38,38958;1;40586:17
40588;Betontaş;27,18655;38,39073;1;40589:38
40589;Betontaş;27,18693;38,39076;1;40588:38
40590;Evka 1 Sağlık Ocağı;27,18798;38,39239;1;40591:45
40591;Evka 1 Sağlık Ocağı;27,18829;38,39271;1;40590:45
40592;Betontaş Lisesi;27,18997;38,3944;1;40593:45
40593;Betontaş Lisesi;27,19042;38,39442;1;40592:45
40598;Güneş;27,18704;38,39593;1;40599:14
40599;Güneş;27,18696;38,39604;1;40598:14
40600;İzkent Depo;27,1881;38,39785;1;40601:32
40601;İzkent Depo;27,18841;38,39793;1;40600:32
40602;İzkent;27,18966;38,39874;1;40603:24.40608:155
40603;İzkent;27,18986;38,3986;1;40602:24.40608:141
40608;İzkent 1;27,19117;38,39911;1;40602:155.40603:141.40611:164.40612:160
40611;Yedi Göller İş Merkezi;27,19272;38,39965;1;40608:164.40612:11
40612;Yedi Göller İş Merkezi;27,19264;38,39973;1;40608:160.40611:11
40613;Yavuz Sultan Selim Cami;27,19608;38,39788;1;40614:14
40614;Yavuz Sultan Selim Cami;27,19597;38,39797;1;40613:14
40619;Cumhuriyet Parkı;27,1963;38,3962;1;40620:73.40621:178
40620;Cumhuriyet Parkı;27,195906;38,395591;1;40619:73.40621:106
40621;Alkent;27,19518;38,39482;1;40619:178.40620:106.40623:242.40624:223.40626:192.40627:164.40630:150.40631:131
40623;Birlikcan;27,19409;38,39266;1;40621:242.40624:42.40625:160
40624;Birlikcan;27,19451;38,39269;1;40621:223.40623:42.40625:192
40625;Şehit Üst Teğmen Konuralp Özcan İlköğretim Okulu;27,19305;38,39144;1;40623:160.40624:192
40626;Avşar Sitesi;27,193346;38,394248;1;40621:192.40627:30
40627;Avşar Sitesi;27,193594;38,394413;1;40621:164.40626:30
40630;Çam;27,19461;38,39621;1;40621:150.40631:20
40631;Çam;27,19473;38,39605;1;40621:131.40630:20
40640;Mimar Kemalettin İlköğretim Okulu;27,19471;38,40002;1;40641:8
40641;Mimar Kemalettin İlköğretim Okulu;27,19477;38,39996;1;40640:8
40644;Asmalı;27,19614;38,40233;1;40645:10
40645;Asmalı;27,19621;38,40226;1;40644:10
40646;Azerbaycan;27,19877;38,40076;1;40647:62.40661:194
40647;Azerbaycan;27,19823;38,40106;1;40646:62.40661:226
40652;Evka 1 Pazaryeri;27,19788;38,39921;1;40653:43
40653;Evka-1 Pazaryeri;27,19791;38,39878;1;40652:43
40656;Turan Kozan;27,19662;38,40352;1;40657:24
40657;Turan Kozan;27,19685;38,40344;1;40656:24
40658;Mursal Meydanı;27,19883;38,4028;1;40659:7.40661:173
40659;Mursal Meydanı;27,19876;38,40279;1;40658:7.40661:179
40661;Evka 1;27,20032;38,40192;1;40646:194.40647:226.40658:173.40659:179
40666;Çeşme;27,1428;38,39402;1;40001:88.40002:131.40667:20.1000224:420
40667;Çeşme;27,14264;38,3939;1;40001:91.40002:114.40666:20.1000224:434
40668;Sarı Bakkal;27,1453;38,3962;1;40669:41.1000224:330
40669;Sarı Bakkal;27,14497;38,39596;1;40668:41.1000224:329
40670;Namık Kemal Caddesi;27,14778;38,39807;1;40671:15.1000224:481
40671;Namık Kemal Caddesi;27,14769;38,39795;1;40670:15.1000224:468
40680;Düzlük;27,16075;38,40683;1;40681:15
40681;Düzlük;27,16089;38,40689;1;40680:15
40682;İsmet Paşa Muhtarlık;27,15959;38,40594;1;40683:7.41125:83
40683;İsmet Paşa Muhtarlık;27,159637;38,405891;1;40682:7.41125:89
40684;Seksen Dokuz Önü;27,15701;38,40522;1;40685:40.41122:62.41123:40.40697:132
40685;Seksen Dokuz Önü;27,15741;38,40527;1;40684:40.41122:53.41123:50.40697:149
40686;Çimenli Cami;27,15552;38,40474;1;40687:7.40697:150
40687;Çimenli Cami;27,15559;38,40476;1;40686:7.40697:146
40692;Çiçek;27,16077;38,4049;1;40693:22
40693;Çiçek;27,16099;38,40487;1;40692:22
40694;Mehtap Mahallesi Kahveler;27,15913;38,4045;1;40695:26.40697:242
40695;Mehtap Mahallesi Kahveler;27,15937;38,40441;1;40694:26
40697;Mehtap;27,15678;38,40392;1;40437:202.40684:132.40685:149.40686:150.40687:146.40694:242.41122:193.41123:172
40702;Cumhuriyet Lisesi;27,136264;38,376667;1;10633:228.40705:63
40703;Hat Boyu 2;27,14355;38,37659;1;40704:30
40704;Hat Boyu 2;27,14384;38,3765;1;40179:92.40703:30
40705;Cumhuriyet Lisesi;27,13567;38,37688;1;10633:174.10634:99.40702:63
40706;Mobilyacılar;27,13933;38,37708;1;40707:51
40707;Mobilyacılar;27,13979;38,37729;1;40706:51
40710;Hat Boyu;27,14544;38,37857;1;40177:60.40711:24
40711;Hat Boyu;27,14544;38,37881;1;40177:57.40710:24
40712;Hüseyin Avni Ateşoğlu İlköğretim Okulu;27,14372;38,35946;1;40713:27
40713;Hüseyin Avni Ateşoğlu İlköğretim Okulu;27,14399;38,35941;1;40712:27
40714;Adile Naşit Parkı;27,14077;38,35922;1;40715:26.1000227:469
40715;Adile Naşit Parkı;27,14101;38,35933;1;40714:26.1000227:496
40720;Tepe Cami;27,14087;38,35734;1;40721:17.1000227:422
40721;Tepe Cami;27,14079;38,35749;1;40720:17.1000227:416
40722;Saha;27,14094;38,35496;1;40723:14.1000227:471
40723;Saha;27,14097;38,3551;1;40722:14.1000227:468
40724;Köprü;27,13909;38,35415;1;40725:9.1000227:370.40726:233
40725;Köprü;27,13918;38,35417;1;40724:9.1000227:374.40726:234
40726;Bakkal;27,13943;38,35184;1;40297:103.40298:134.40724:233.40725:234
40733;Buca Devlet Hastanesi;27,16561;38,38562;1;40734:18
40734;Buca Devlet Hastanesi;27,16566;38,38579;1;40733:18
40735;Çevik Bir;27,16808;38,38394;1;40736:23
40736;Çevik Bir;27,168203;38,384132;1;40037:83.40040:93.40735:23
40737;Buca Sağlık Ocağı;27,172805;38,382774;1;40738:10
40738;Buca Sağlık Ocağı;27,17285;38,38286;1;40737:10
40739;Buca Üçkuyular Meydan;27,17579;38,38226;1;40251:212.40740:23.40742:22.40744:27
40740;Buca Üçkuyular Meydan;27,17576;38,38249;1;40251:233.40739:23.40742:16.40744:29
40742;Buca Üçkuyular Meydan;27,17591;38,38245;1;40058:89.40251:234.40739:22.40740:16.40744:13
40744;Buca Üçkuyular Meydan;27,17603;38,38239;1;40058:81.40251:233.40739:27.40740:29.40742:13
40755;Eski Garaj;27,176049;38,378113;1;40251:235.40252:248.40756:9
40756;Eski Garaj;27,17614;38,37814;1;40251:237.40755:9
40757;Ali Rıza Efendi İlköğretim Okulu;27,1783;38,3763;1;40758:23
40758;Ali Rıza Efendi İlköğretim Okulu;27,1782;38,37651;1;40757:23
40759;Buca Doğum Evi;27,1806;38,3757;1;40760:9
40760;Buca Doğum Evi;27,18055;38,37577;1;40759:9
40761;Yeşilkent;27,184006;38,374376;1;40762:54
40762;Yeşilkent;27,18452;38,37422;1;40761:54
40763;Fatih;27,18694;38,37309;1;40764:127
40764;Yesevi Yurdu;27,188153;38,372723;1;40763:127.40765:127
40765;Yesevi Yurdu;27,18941;38,37253;1;40764:127.40766:165.40767:141
40766;Hacı Bektaş Veli Parkı;27,19104;38,3723;1;40765:165.40767:24
40767;Hacı Bektaş Veli Parkı;27,1908;38,37231;1;40765:141.40766:24
40778;Köşe;27,1768;38,37653;1;40779:29
40779;Köşe;27,17686;38,37625;1;40778:29
40780;Eylül;27,17826;38,37417;1;40781:35
40781;Eylül;27,17814;38,37384;1;40780:35
40782;Yıldız;27,17828;38,3725;1;40783:22
40783;Yıldız;27,17806;38,37251;1;40782:22
40794;Ekin;27,17033;38,37323;1;40795:32
40795;Ekin;27,17055;38,37346;1;40794:32
40796;Hanımeli;27,168319;38,372921;1;40797:33
40797;Hanımeli;27,16865;38,37289;1;40796:33
40798;Lale;27,17209;38,373119;1;40799:22
40799;Lale;27,17197;38,37294;1;40798:22
40800;Çamlıkule Park;27,17024;38,37135;1;40801:66
40801;Çamlıkule Park;27,17058;38,37192;1;40800:66
40802;Menekşe;27,16804;38,36982;1;40803:46
40803;Menekşe;27,16825;38,37023;1;40802:46
40812;Yasemin;27,166035;38,369265;1;40813:34
40813;Yasemin;27,166356;38,369139;1;40812:34
40814;Nergis;27,16795;38,36769;1;40815:54
40815;Nergis;27,16769;38,36816;1;40814:54
40816;Çocuk Parkı;27,16942;38,36734;1;40817:2
40817;Çocuk Parkı;27,1694;38,36734;1;40816:2
40824;Akmeşe;27,177172;38,368045;1;40825:19
40825;Akmeşe;27,17733;38,368157;1;40824:19
40826;Alan;27,18023;38,36999;1;40828:43
40828;Alan;27,18056;38,36971;1;40826:43
40830;Hayat;27,186199;38,370154;1;40831:52
40831;Hayat;27,18574;38,36992;1;40830:52
40832;Manolya;27,189576;38,369967;1;40833:17
40833;Manolya;27,18961;38,3698;1;40832:17
40835;Kuruçeşme Merkez Cami;27,19288;38,36982;1;40868:46.40881:180
40836;Sıraevler;27,17962;38,36819;1;40837:28
40837;Sıraevler;27,179874;38,368069;1;40836:28
40838;Zeytinlik;27,181743;38,368196;1;40839:78
40839;Zeytinlik;27,182313;38,367668;1;40838:78
40849;Şehit Astsubay Ümit Başaran İlköğretim Okulu;27,185343;38,367663;1;40850:25
40850;Şehit Astsubay Ümit Başaran İlköğretim Okulu;27,185577;38,367738;1;40849:25
40851;Buca Kooperatif Meydan;27,18762;38,367779;1;40852:17
40852;Buca Kooperatif Meydan;27,18746;38,36783;1;40851:17
40853;Emek;27,18997;38,36716;1;40854:6
40854;Emek;27,18996;38,36722;1;40853:6
40865;Kumru;27,192714;38,371448;1;40866:76
40866;Kuruçeşme;27,193144;38,372072;1;40865:76
40867;Şafak;27,192533;38,367851;1;40870:12.40881:142
40868;Kuruçeşme Merkez Cami;27,193192;38,370161;1;40835:46.40881:196
40870;Köşe;27,19262;38,36777;1;40867:12.40881:137
40877;Eski Son Durak;27,196396;38,367731;1;40878:25
40878;Eski Son Durak;27,196507;38,367951;1;40877:25
40879;Kahve;27,194111;38,366822;1;40880:18.40881:152
40880;Kahve;27,194225;38,366683;1;40879:18.40881:168
40881;Aybars Hikmet Karabacak Lisesi;27,19387;38,36832;1;40087:218.40094:232.40835:180.40867:142.40868:196.40870:137.40879:152.40880:168
40887;Yetmiş Beşinci Yıl İlköğretim Okulu;27,19668;38,37342;1;40888:26
40888;Yetmiş Beşinci Yıl İlköğretim Okulu;27,19672;38,37368;1;40887:26
40889;Fen Bilimleri;27,19949;38,37206;1;40890:40
40890;Fen Bilimleri;27,19988;38,37214;1;40889:40
40891;Kütüphane;27,20284;38,37097;1;40892:19
40892;Kütüphane;27,2028;38,37116;1;40891:19
40893;Tınaztepe;27,193812;38,37605;1;40092:238.40121:200.40122:166.40124:172.40126:119
40894;Tınaztepe;27,211577;38,368357;1;NULL
40895;Sosyal Tesisler;27,20503;38,37014;1;40896:51
40896;Sosyal Tesisler;27,205489;38,369925;1;40895:51
